Wind speed,Wind angle,Acoustic temperature windsensor,Temperature validity,Temperature_aht10,Relative humidity_aht10,Temperature_ms5611,Pressure_ms5611,Absolute_altitude_ms5611,timestamp_pix_attitude,Roll,Pitch,Yaw,Roll speed,Pitch speed,Yaw speed,timestamp_pix_loc_pos,x,y,z,vx,vy,vz,timestamp_pix_gps,pix_lat,pix_lon,pix_alt,pix_gps_vx,pix_gps_vy,pix_gps_vz,latitude,longitude,altitude_gps,relative_altitude_gps
234,0,0,A,25.6388,99.9999,25.5,97854,293.0693,937124,-0.0282,-0.0256,-2.3597,-0.1424,0.0581,0.0054,936806,-1.7881,-0.4421,-167.1843,0.061,-0.055,1.5392,936806,130713329,796876316,248760,6,-5,153,0,0,0,166864
234,0,0,A,25.6374,99.9999,25.49,97846,293.7545,937309,-0.0131,-0.0074,-2.3642,0.2578,0.1274,-0.0224,937306,-1.7799,-0.453,-166.4084,0.003,0.011,1.5378,937306,130713330,796876315,247980,0,1,153,0,0,0,166088
234,0,0,A,25.6403,99.9999,25.5,97858,292.7268,937434,0.0386,0.0032,-2.3748,0.5525,0.1389,-0.1263,937306,-1.7799,-0.453,-166.4084,0.003,0.011,1.5378,937306,130713330,796876315,247980,0,1,153,0,0,0,166088
6,226,29.3,A,25.6102,99.9999,25.49,97877,291.0999,937557,0.0959,0.013,-2.3869,0.3763,0.1265,-0.1092,937306,-1.7799,-0.453,-166.4084,0.003,0.011,1.5378,937306,130713330,796876315,247980,0,1,153,0,0,0,166088
6,226,29.3,A,25.6317,99.9999,25.49,97882,290.6718,937751,0.1074,0.0017,-2.4024,-0.1167,-0.1876,-0.0798,937306,-1.7799,-0.453,-166.4084,0.003,0.011,1.5378,937306,130713330,796876315,247980,0,1,153,0,0,0,166088
4.9,239,29.3,A,25.6351,99.9999,25.49,97871,291.6136,937866,0.0673,-0.0168,-2.4141,-0.4809,-0.1735,-0.0653,937806,-1.7706,-0.4409,-165.6699,0.1111,-0.0013,1.5371,937806,130713330,796876315,247240,11,0,153,0,0,0,165349
4.9,239,29.3,A,25.6374,99.9999,25.5,97855,292.9837,937991,0.002,-0.0456,-2.4218,-0.5271,-0.2302,-0.0707,937806,-1.7706,-0.4409,-165.6699,0.1111,-0.0013,1.5371,937806,130713330,796876315,247240,11,0,153,0,0,0,165349
4.7,236,29.3,A,25.6403,99.9999,25.51,97892,289.8156,938114,-0.0405,-0.0584,-2.4284,-0.165,0.0699,-0.0365,937806,-1.7706,-0.4409,-165.6699,0.1111,-0.0013,1.5371,937806,130713330,796876315,247240,11,0,153,0,0,0,165349
4.7,236,29.3,A,25.6454,99.9999,25.51,97891,289.9012,938239,-0.0427,-0.041,-2.4297,0.1262,0.2058,0.0388,937806,-1.7706,-0.4409,-165.6699,0.1111,-0.0013,1.5371,937806,130713330,796876315,247240,11,0,153,0,0,0,165349
5.4,238,29.3,A,25.647,99.9999,25.51,97863,292.2986,938364,-0.0045,-0.0271,-2.4285,0.4393,0.1195,0.001,938306,-1.7514,-0.4538,-164.9292,-0.0533,0.0171,1.4917,938306,130713332,796876315,246500,-5,1,149,0,0,0,164609
5.1,231,29.3,A,25.6153,99.9999,25.5,97886,290.3293,938486,0.0573,-0.0126,-2.4302,0.5593,0.1241,-0.0248,938306,-1.7514,-0.4538,-164.9292,-0.0533,0.0171,1.4917,938306,130713332,796876315,246500,-5,1,149,0,0,0,164609
5.1,231,29.3,A,25.6348,99.9999,25.51,97897,289.3876,938674,0.1275,0.0127,-2.43,0.2333,0.1124,0.0129,938306,-1.7514,-0.4538,-164.9292,-0.0533,0.0171,1.4917,938306,130713332,796876315,246500,-5,1,149,0,0,0,164609
5.4,234,29.3,A,25.6374,99.9999,25.51,97885,290.4149,938796,0.1228,0.0025,-2.4281,-0.1992,-0.0914,0.0616,938306,-1.7514,-0.4538,-164.9292,-0.0533,0.0171,1.4917,938306,130713332,796876315,246500,-5,1,149,0,0,0,164609
5.4,234,29.3,A,25.6477,99.9999,25.51,97899,289.2163,938921,0.0701,-0.0141,-2.4229,-0.5138,-0.1525,0.0818,938306,-1.7514,-0.4538,-164.9292,-0.0533,0.0171,1.4917,938306,130713332,796876315,246500,-5,1,149,0,0,0,164609
5.2,236,29.3,A,25.6474,99.9999,25.51,97894,289.6444,939106,-0.0191,-0.0269,-2.4069,-0.449,0.0291,0.0798,938306,-1.7514,-0.4538,-164.9292,-0.0533,0.0171,1.4917,938306,130713332,796876315,246500,-5,1,149,0,0,0,164609
5.2,236,29.3,A,25.6531,99.9999,25.52,97889,290.0724,939169,-0.0406,-0.0268,-2.4006,-0.2457,0.021,0.0934,938306,-1.7514,-0.4538,-164.9292,-0.0533,0.0171,1.4917,938306,130713332,796876315,246500,-5,1,149,0,0,0,164609
5.3,235,29.3,A,25.6317,99.9999,25.51,97888,290.1581,939294,-0.0501,-0.009,-2.3911,0.075,0.0644,0.0615,938306,-1.7514,-0.4538,-164.9292,-0.0533,0.0171,1.4917,938306,130713332,796876315,246500,-5,1,149,0,0,0,164609
5.3,235,29.3,A,25.647,99.9999,25.51,97899,289.2163,939479,0.0211,0.0022,-2.3826,0.596,-0.045,0.0153,938306,-1.7514,-0.4538,-164.9292,-0.0533,0.0171,1.4917,938306,130713332,796876315,246500,-5,1,149,0,0,0,164609
5.3,235,29.3,A,25.6227,99.9999,25.51,97885,290.4149,939479,0.0211,0.0022,-2.3826,0.596,-0.045,0.0153,938306,-1.7514,-0.4538,-164.9292,-0.0533,0.0171,1.4917,938306,130713332,796876315,246500,-5,1,149,0,0,0,164609
5.3,235,29.3,A,25.647,99.9999,25.52,97917,287.6756,939479,0.0211,0.0022,-2.3826,0.596,-0.045,0.0153,938306,-1.7514,-0.4538,-164.9292,-0.0533,0.0171,1.4917,938306,130713332,796876315,246500,-5,1,149,0,0,0,164609
5.3,231,29.3,A,25.6449,99.9999,25.51,97920,287.4188,939851,0.123,0.0022,-2.3928,-0.2308,0.0282,-0.0699,939807,-1.7544,-0.5183,-162.6991,0.0758,-0.0737,1.6044,939806,130713332,796876309,244270,7,-7,160,0,0,0,162379
5.3,231,29.3,A,25.6529,99.9999,25.52,97916,287.7611,940036,0.025,0.0002,-2.3994,-0.6507,-0.1452,-0.0322,939807,-1.7544,-0.5183,-162.6991,0.0758,-0.0737,1.6044,939806,130713332,796876309,244270,7,-7,160,0,0,0,162379
5.3,231,29.3,A,25.6529,99.9999,25.52,97917,287.6756,940161,-0.0548,-0.025,-2.401,-0.5905,-0.1659,-0.0202,939807,-1.7544,-0.5183,-162.6991,0.0758,-0.0737,1.6044,939806,130713332,796876309,244270,7,-7,160,0,0,0,162379
5.3,231,29.3,A,25.6655,99.9999,25.52,97918,287.59,940161,-0.0548,-0.025,-2.401,-0.5905,-0.1659,-0.0202,939807,-1.7544,-0.5183,-162.6991,0.0758,-0.0737,1.6044,939806,130713332,796876309,244270,7,-7,160,0,0,0,162379
5.2,238,29.4,A,25.6615,99.9999,25.52,97908,288.4459,940349,-0.1054,-0.0354,-2.4077,0.0667,0.1057,-0.0616,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
5.2,238,29.4,A,25.6651,99.9999,25.53,97923,287.162,940471,-0.0554,-0.0292,-2.4158,0.549,0.1631,-0.0597,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
4.8,230,29.3,A,25.6374,99.9999,25.51,97922,287.2476,940594,0.0322,-0.0062,-2.4251,0.7454,0.2576,-0.0802,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
4.8,230,29.3,A,25.6559,99.9999,25.52,97917,287.6756,940781,0.1353,0.0226,-2.4315,0.2524,0.0409,-0.0284,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
4.6,237,29.3,A,25.6538,99.9999,25.53,97934,286.2206,940904,0.1312,0.0068,-2.434,-0.2607,-0.201,0.0145,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
4.6,237,29.3,A,25.6706,99.9999,25.53,97937,285.9638,941029,0.0656,-0.0229,-2.4344,-0.6729,-0.1759,0.0379,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
0,29.4,0,A,25.6674,99.9999,25.53,97935,286.135,941154,-0.0145,-0.0543,-2.4329,-0.5809,-0.1663,0.0232,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
0,29.4,0,A,25.6754,99.9999,25.52,97930,286.5629,941276,-0.0622,-0.0697,-2.4286,-0.1979,-0.0306,0.0298,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
4.4,235,29.4,A,25.6731,99.9999,25.53,97952,284.6802,941401,-0.0566,-0.0592,-2.4246,0.2239,0.1236,0.0152,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
4.4,235,29.4,A,25.6834,99.9999,25.53,97949,284.937,941524,-0.0109,-0.0424,-2.426,0.4403,0.1297,-0.0006,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
4.3,233,29.4,A,25.6464,99.9999,25.52,97942,285.5359,941524,-0.0109,-0.0424,-2.426,0.4403,0.1297,-0.0006,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
4.3,233,29.4,A,25.6689,99.9999,25.53,97937,285.9638,941524,-0.0109,-0.0424,-2.426,0.4403,0.1297,-0.0006,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
4.7,231,29.4,A,25.6664,99.9999,25.53,97952,284.6802,941959,0.1397,-0.0102,-2.4372,-0.0906,-0.154,0.0028,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
4.7,231,29.4,A,25.6771,99.9999,25.54,97947,285.1081,942084,0.1091,-0.0282,-2.4407,-0.3455,-0.1919,-0.005,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
4.5,234,29.4,A,25.6741,99.9999,25.54,97950,284.8514,942206,0.0616,-0.0417,-2.4367,-0.3988,-0.1648,0.0617,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,940306,130713338,796876305,243530,0,5,149,0,0,0,161630
4.5,234,29.4,A,25.6828,99.9999,25.54,97963,283.739,942206,0.0616,-0.0417,-2.4367,-0.3988,-0.1648,0.0617,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,942306,130713334,796876322,240490,1,-12,148,0,0,0,158595
4.5,234,29.4,A,25.6802,99.9999,25.54,97967,283.3968,942394,-0.0107,-0.0396,-2.4254,-0.3128,0.1145,0.0637,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,942306,130713334,796876322,240490,1,-12,148,0,0,0,158595
4.5,234,29.4,A,25.6821,99.9999,25.54,97961,283.9101,942579,-0.0238,-0.0143,-2.4144,0.1324,0.2012,0.0463,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,942306,130713334,796876322,240490,1,-12,148,0,0,0,158595
4.7,237,29.4,A,25.6542,99.9999,25.54,97939,285.7927,942641,-0.0083,-0.011,-2.4116,0.278,0.0368,0.0685,940306,-1.6901,-0.5571,-161.9509,0.0041,0.0593,1.497,942306,130713334,796876322,240490,1,-12,148,0,0,0,158595
4.7,237,29.4,A,25.6695,99.9999,25.53,97956,284.338,942826,0.0781,0.0092,-2.4099,0.5505,0.1695,-0.0136,942807,-1.7708,-0.3861,-158.154,-0.0558,-0.0566,1.5609,942807,130713331,796876321,239730,-5,-5,156,0,0,0,157833
6.5,2,29.4,A,25.6689,99.9999,25.53,97958,284.1668,942951,0.1311,0.0222,-2.4076,0.2356,0.1485,0.04,942807,-1.7708,-0.3861,-158.154,-0.0558,-0.0566,1.5609,942807,130713331,796876321,239730,-5,-5,156,0,0,0,157833
6.5,2,29.4,A,25.6811,99.9999,25.54,97970,283.1401,943074,0.1396,0.0121,-2.3988,-0.0744,-0.1556,0.1253,942807,-1.7708,-0.3861,-158.154,-0.0558,-0.0566,1.5609,942807,130713331,796876321,239730,-5,-5,156,0,0,0,157833
5.1,244,29.3,A,25.679,99.9999,25.54,97952,284.6802,943199,0.1131,-0.0085,-2.3917,-0.3185,-0.2205,0.1143,942807,-1.7708,-0.3861,-158.154,-0.0558,-0.0566,1.5609,942807,130713331,796876321,239730,-5,-5,156,0,0,0,157833
5.1,244,29.3,A,25.6884,99.9999,25.54,97963,283.739,943324,0.0568,-0.0189,-2.3795,-0.5416,-0.1201,0.1148,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
5.4,2,29.4,A,25.6784,99.9999,25.55,97944,285.3648,943447,0.0025,-0.0191,-2.3682,-0.3492,-0.0957,0.0654,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
5.4,2,29.4,A,25.6899,99.9999,25.55,97957,284.2524,943571,-0.0401,-0.0128,-2.3574,-0.2851,-0.036,0.0569,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
5.5,240,29.3,A,25.6624,99.9999,25.54,97973,282.8835,943571,-0.0401,-0.0128,-2.3574,-0.2851,-0.036,0.0569,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
5.5,240,29.3,A,25.6794,99.9999,25.54,97968,283.3112,943881,0.0202,-0.0163,-2.345,0.37,-0.0985,0.0236,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
5.2,239,29.3,A,25.6815,99.9999,25.55,97982,282.1135,944004,0.0721,-0.0011,-2.3451,0.3326,0.0502,0.0086,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
5.2,239,29.3,A,25.6922,99.9999,25.55,97980,282.2846,944129,0.0945,0.0058,-2.345,0.11,-0.0854,-0.0305,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
5.7,241,29.4,A,25.6914,99.9999,25.56,97995,281.0014,944191,0.0979,0.0052,-2.346,0.0011,0.0172,0.006,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
5.7,241,29.4,A,25.6989,99.9999,25.55,97984,281.9424,944314,0.0691,0.0025,-2.3476,-0.3072,-0.0639,0.0228,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
5.7,241,29.4,A,25.6931,99.9999,25.55,97964,283.6534,944501,-0.006,-0.0017,-2.3486,-0.3661,0.0008,0.0021,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
5.7,241,29.4,A,25.6758,99.9999,25.55,97986,281.7713,944501,-0.006,-0.0017,-2.3486,-0.3661,0.0008,0.0021,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.9,240,29.4,A,25.6828,99.9999,25.54,97989,281.5147,944501,-0.006,-0.0017,-2.3486,-0.3661,0.0008,0.0021,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.9,240,29.4,A,25.6931,99.9999,25.55,97997,280.8304,944934,0.0171,-0.0032,-2.3591,0.2507,-0.0155,-0.0859,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.9,240,29.4,A,25.6958,99.9999,25.55,97994,281.087,944996,0.0305,-0.0032,-2.3637,0.1936,-0.0229,-0.0512,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.9,240,29.4,A,25.7023,99.9999,25.56,98002,280.4027,945184,0.0318,-0.0055,-2.3789,-0.0562,0.0145,-0.0919,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.9,240,29.4,A,25.701,99.9999,25.56,98001,280.4882,945249,0.0238,-0.0164,-2.3819,-0.1033,-0.2462,-0.0779,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.9,240,29.4,A,25.7069,99.9999,25.56,97992,281.2581,945369,0.0263,-0.0332,-2.3941,0.0401,-0.286,-0.0733,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.9,240,29.4,A,25.7011,99.9999,25.56,98002,280.4027,945494,0.0313,-0.0555,-2.404,0.0459,-0.2234,-0.0612,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.9,240,29.4,A,25.6834,99.9999,25.56,98008,279.8895,945741,0.0447,-0.0538,-2.4259,-0.0324,0.2993,-0.0954,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.2,238,9.4,A,25.6878,99.9999,25.56,97999,280.6593,945804,0.0419,-0.0414,-2.4296,-0.0314,0.1224,-0.0727,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.2,238,9.4,A,25.6971,99.9999,25.56,98006,280.0606,945926,0.0399,-0.012,-2.4386,-0.0534,0.0979,-0.0824,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.5,236,29.4,A,25.6962,99.9999,25.57,98026,278.3501,946051,0.0332,0.0008,-2.4454,-0.0508,-0.0193,-0.0323,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.5,236,29.4,A,25.7048,99.9999,25.57,98022,278.6922,946174,0.024,0.0001,-2.4488,0.0107,-0.0395,-0.0195,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.5,233,29.4,A,25.7023,99.9999,25.55,98023,278.6067,946299,0.0272,-0.0091,-2.4508,-0.0223,-0.0466,0.0104,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.5,233,29.4,A,25.7093,99.9999,25.57,98021,278.7777,946424,0.0505,-0.0215,-2.4514,0.257,-0.0106,0.0199,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.5,233,29.4,A,25.709,99.9999,25.57,98016,279.2053,946547,0.0805,-0.033,-2.45,0.2404,0.0241,0.0363,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.5,233,29.4,A,25.6634,99.9999,25.54,98009,279.804,946734,0.1122,-0.0272,-2.4437,0.0688,0.0358,0.0142,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.5,233,29.4,A,25.6899,99.9999,25.57,98028,278.1791,946919,0.0852,-0.0258,-2.4338,-0.2414,-0.024,0.0431,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.5,238,2,A,25.6958,99.9999,25.57,98035,277.5805,947045,0.0571,-0.0225,-2.4272,-0.2382,-0.023,0.0551,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.5,238,2,A,25.7044,99.9999,25.58,98032,277.837,947166,0.0268,-0.0205,-2.4207,-0.2488,-0.0449,0.0357,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.6,238,0,A,25.6834,99.9999,25.56,98019,278.9487,947291,0.0077,-0.0187,-2.4162,-0.0602,0.0103,0.0036,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.6,238,0,A,25.7011,99.9999,25.58,98031,277.9225,947414,0.0053,-0.0016,-2.4156,-0.0379,0.2009,0.0249,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.6,238,2,A,25.6824,99.9999,25.57,98041,277.0674,947414,0.0053,-0.0016,-2.4156,-0.0379,0.2009,0.0249,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.6,238,2,A,25.6723,99.9999,25.57,98043,276.8964,947724,0.0587,0.0174,-2.4253,0.2438,-0.1088,-0.0789,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.6,238,2,A,25.6882,99.9999,25.58,98030,278.008,947911,0.0739,-0.0036,-2.4401,0.0216,-0.0884,-0.0929,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.6,238,2,A,25.6786,99.9999,25.57,98045,276.7254,948096,0.0625,-0.01,-2.4551,-0.1756,0.0479,-0.0483,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.6,238,2,A,25.6695,99.9999,25.57,98040,277.153,948222,0.038,-0.0037,-2.4575,-0.1935,0.2206,-0.0044,943306,-1.755,-0.4453,-157.4073,0.163,-0.1769,1.5299,943306,130713332,796876315,238980,16,-17,152,0,0,0,157087
4.6,238,2,A,25.6914,99.9999,25.57,98048,276.4689,948349,0.0239,0.0046,-2.4533,-0.0798,0.0832,0.0598,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,948306,130713331,796876309,231490,9,-12,151,0,0,0,149590
5.4,241,29.4,A,25.6918,99.9999,25.59,98053,276.0414,948469,0.0169,0.0105,-2.4491,-0.0482,0.124,0.0286,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,948306,130713331,796876309,231490,9,-12,151,0,0,0,149590
5.4,241,29.4,A,25.7059,99.9999,25.59,98040,277.153,948594,0.0168,0.0118,-2.4464,-0.0183,-0.0491,0.0087,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,948306,130713331,796876309,231490,9,-12,151,0,0,0,149590
5.2,237,29.4,A,25.6784,99.9999,25.57,98061,275.3575,948716,0.0163,0.009,-2.4437,0.0454,-0.0531,0.0075,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,948306,130713331,796876309,231490,9,-12,151,0,0,0,149590
5.2,237,29.4,A,25.6985,99.9999,25.59,98056,275.7849,948904,0.034,-0.0062,-2.4306,0.1498,-0.0298,0.0986,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,948306,130713331,796876309,231490,9,-12,151,0,0,0,149590
5.5,240,29.4,A,25.7042,99.9999,25.59,98036,277.495,949089,0.0525,-0.0006,-2.4198,-0.0234,0.0394,0.0512,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,948306,130713331,796876309,231490,9,-12,151,0,0,0,149590
5.5,240,29.4,A,25.7135,99.9999,25.59,98061,275.3575,949151,0.0517,0.0003,-2.4158,-0.0122,0.0537,0.059,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,948306,130713331,796876309,231490,9,-12,151,0,0,0,149590
5.3,237,29.4,A,25.7149,99.9999,25.59,98060,275.443,949151,0.0517,0.0003,-2.4158,-0.0122,0.0537,0.059,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,948306,130713331,796876309,231490,9,-12,151,0,0,0,149590
5.3,237,29.4,A,25.7027,99.9999,25.58,98062,275.272,949399,0.0186,0.0015,-2.3907,-0.1309,-0.1545,0.0747,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,948306,130713331,796876309,231490,9,-12,151,0,0,0,149590
240,0,0,A,25.7114,99.9999,25.59,98037,277.4095,949584,0.0011,-0.0027,-2.3803,-0.0091,-0.0087,0.0247,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,948306,130713331,796876309,231490,9,-12,151,0,0,0,149590
240,0,0,A,25.6962,99.9999,25.58,98075,274.1606,949709,0.0096,-0.0007,-2.373,0.1575,0.0974,0.0411,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,948306,130713331,796876309,231490,9,-12,151,0,0,0,149590
240,0,0,A,25.6859,99.9999,25.58,98086,273.2204,949894,0.0483,-0.0093,-2.3641,0.1775,-0.0152,0.0596,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,948306,130713331,796876309,231490,9,-12,151,0,0,0,149590
240,0,0,A,25.7097,99.9999,25.59,98070,274.5881,950019,0.0623,-0.0126,-2.363,0.0494,0.0714,0.0045,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,948306,130713331,796876309,231490,9,-12,151,0,0,0,149590
240,0,0,A,25.7132,99.9999,25.6,98069,274.6736,950145,0.0597,-0.0076,-2.3651,-0.0534,0.1399,-0.0376,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,948306,130713331,796876309,231490,9,-12,151,0,0,0,149590
240,0,0,A,25.7011,99.9999,25.58,98085,273.3059,950145,0.0597,-0.0076,-2.3651,-0.0534,0.1399,-0.0376,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,950306,130713344,796876295,228560,8,3,160,0,0,0,146666
4.9,243,0,A,25.7172,99.9999,25.61,98079,273.8187,950454,-0.0271,-0.0099,-2.3721,-0.2855,0.074,-0.0076,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,950306,130713344,796876295,228560,8,3,160,0,0,0,146666
4.9,243,0,A,25.709,99.9999,25.6,98082,273.5623,950454,-0.0271,-0.0099,-2.3721,-0.2855,0.074,-0.0076,948306,-1.7689,-0.5173,-149.9107,0.0952,-0.1208,1.5101,950306,130713344,796876295,228560,8,3,160,0,0,0,146666
4.9,243,0,A,25.6664,99.9999,25.59,98109,271.2547,950454,-0.0271,-0.0099,-2.3721,-0.2855,0.074,-0.0076,950806,-1.5889,-0.6173,-146.2102,-0.0714,0.2087,1.5354,950806,130713347,796876299,227790,-7,20,153,0,0,0,145890
