Flight Information:
Launch Date:            	          	                       	Tuesday, 26 October 2021	   	                   	Launch Time: 	         	        	11:24:15    	          	          	End of Ascent:	       	         	01:23:28
Station name:           	          	                       	IIT MADRAS              	   	                   	Serialnumber:	         	        	18000131
Ground Values:
Pressure:               	          	                       	1003.7 hPa              	   	                   	Temperature: 	         	        	8.2 °C      	          	          	Humidity:     	       	         	73 %
Wind direction:         	          	                       	0 °                     	   	                   	Wind speed:  	         	        	0 kn        	          	          	Cloud group:  	       	         	9////
Position:
Longitude:              	          	                       	74.838 °                	   	                   	Latitude:    	         	        	9.422 °     	          	          	Altitude:     	       	         	34 m
Staff:
Company:                	          	                       	
Operator:               	          	                       	                        	   	                   	
Events:
Highest Point:          	          	                       	17.4 hPa                	   	                   	27373 m
Tropopauses:            	          	                       	1.: 107.6 hPa           	   	                   	             	         	        	
Max Winds:              	          	                       	1.: 17.3 hPa            	   	                   	             	         	        	
Remarks:

Profile Data:
Time                    	UTC Time  	P                      	T                       	Hu 	Ws                 	Wd           	Long.    	Lat.    	Geopot      	MRI       	RI        	Dewp.         	Rs     	Elevation	Azimuth 	Range	D
[sec]                   	[HH:mm:ss]	[hPa]                  	[°C]                    	[%]	[kn]               	[°]          	[°]      	[°]     	[m]         	          	          	[°C]          	[m/min]	[°]      	[°]     	[m]  	[kg/m3]
2434                    	12:04:49  	180.7                  	-58.9                   	68 	29.2               	107          	74.766548	9.280938	13077       	2133.576  	70.989    	-61.7         	372.0  	36.8     	207     	21850	0.293819
2436                    	12:04:51  	180.4                  	-59.0                   	67 	29.8               	106          	74.766276	9.281012	13090       	2135.403  	70.837    	-61.9         	376.4  	36.8     	207     	21862	0.293425
2438                    	12:04:53  	180.0                  	-59.1                   	67 	30.2               	105          	74.766003	9.281085	13102       	2137.240  	70.665    	-62.1         	383.5  	36.8     	207     	21875	0.292937
2440                    	12:04:55  	179.6                  	-59.2                   	66 	30.7               	105          	74.765731	9.281159	13116       	2139.278  	70.489    	-62.3         	423.7  	36.8     	207     	21889	0.292446
2442                    	12:04:57  	179.2                  	-59.3                   	65 	31.1               	104          	74.765432	9.281229	13130       	2141.324  	70.321    	-62.4         	423.7  	36.8     	207     	21904	0.291958
2444                    	12:04:59  	178.7                  	-59.4                   	64 	31.7               	104          	74.765093	9.281293	13145       	2143.490  	70.133    	-62.6         	450.2  	36.9     	207     	21921	0.291373
2446                    	12:05:01  	178.3                  	-59.5                   	64 	32.2               	103          	74.764753	9.281358	13161       	2145.889  	69.987    	-62.8         	485.3  	36.9     	208     	21940	0.290782
2448                    	12:05:03  	177.9                  	-59.6                   	64 	33.1               	102          	74.764414	9.281422	13178       	2148.295  	69.850    	-62.9         	485.3  	36.9     	208     	21958	0.290182
2450                    	12:05:05  	177.4                  	-59.7                   	64 	33.9               	102          	74.764075	9.281487	13193       	2150.541  	69.726    	-63.0         	452.4  	36.9     	208     	21976	0.289629
2452                    	12:05:07  	177.0                  	-59.8                   	64 	34.8               	101          	74.763736	9.281551	13207       	2152.698  	69.607    	-63.1         	435.4  	36.9     	208     	21994	0.289084
2454                    	12:05:09  	176.6                  	-59.9                   	64 	35.2               	101          	74.763397	9.281616	13221       	2154.877  	69.509    	-63.1         	435.4  	36.9     	208     	22011	0.288552
2456                    	12:05:11  	176.3                  	-60.0                   	64 	35.7               	101          	74.763058	9.281681	13232       	2156.476  	69.475    	-63.2         	313.5  	36.9     	208     	22027	0.288233
2458                    	12:05:13  	176.0                  	-60.1                   	65 	35.9               	101          	74.762718	9.281745	13242       	2158.008  	69.437    	-63.3         	299.4  	36.9     	208     	22042	0.287911
2460                    	12:05:15  	175.8                  	-60.2                   	65 	36.3               	101          	74.762379	9.281810	13252       	2159.536  	69.410    	-63.3         	297.9  	36.9     	208     	22057	0.287579
2462                    	12:05:17  	175.5                  	-60.3                   	66 	36.6               	101          	74.762040	9.281874	13261       	2161.046  	69.398    	-63.3         	290.4  	36.9     	208     	22072	0.287279
2464                    	12:05:19  	175.2                  	-60.4                   	67 	36.8               	101          	74.761701	9.281939	13271       	2162.572  	69.401    	-63.4         	290.4  	36.9     	209     	22087	0.286999
2466                    	12:05:21  	174.9                  	-60.6                   	67 	37.0               	101          	74.761362	9.282003	13280       	2164.121  	69.411    	-63.4         	293.8  	36.9     	209     	22102	0.286724
2468                    	12:05:23  	174.6                  	-60.7                   	68 	36.9               	101          	74.761022	9.282068	13291       	2165.703  	69.408    	-63.5         	303.8  	36.9     	209     	22117	0.286416
2470                    	12:05:25  	174.4                  	-60.8                   	68 	36.8               	101          	74.760683	9.282133	13301       	2167.276  	69.379    	-63.5         	303.8  	36.9     	209     	22133	0.286090
2472                    	12:05:27  	174.1                  	-60.9                   	69 	36.9               	101          	74.760343	9.282198	13312       	2168.978  	69.323    	-63.7         	338.4  	37.0     	209     	22149	0.285775
2474                    	12:05:29  	173.7                  	-61.0                   	68 	37.1               	101          	74.759999	9.282264	13323       	2170.703  	69.211    	-63.8         	350.1  	37.0     	209     	22166	0.285343
2476                    	12:05:31  	173.3                  	-61.2                   	68 	37.2               	101          	74.759655	9.282331	13335       	2172.414  	69.085    	-64.0         	350.1  	37.0     	209     	22182	0.284920
2478                    	12:05:33  	173.0                  	-61.3                   	67 	37.4               	101          	74.759311	9.282397	13350       	2174.668  	68.952    	-64.1         	455.8  	37.0     	209     	22201	0.284497
2480                    	12:05:35  	172.5                  	-61.4                   	67 	37.6               	101          	74.758967	9.282464	13366       	2177.076  	68.770    	-64.3         	496.3  	37.0     	210     	22221	0.283904
2482                    	12:05:37  	172.1                  	-61.5                   	66 	37.9               	101          	74.758622	9.282531	13383       	2179.493  	68.581    	-64.5         	496.3  	37.0     	210     	22241	0.283302
2484                    	12:05:39  	171.6                  	-61.7                   	65 	38.1               	101          	74.758278	9.282597	13400       	2182.044  	68.400    	-64.7         	523.6  	37.0     	210     	22261	0.282696
2486                    	12:05:41  	171.1                  	-61.8                   	65 	38.2               	101          	74.757934	9.282664	13419       	2184.808  	68.229    	-64.9         	561.0  	37.0     	210     	22282	0.282016
2488                    	12:05:43  	170.6                  	-61.9                   	65 	38.1               	101          	74.757590	9.282730	13437       	2187.596  	68.081    	-65.0         	561.0  	37.1     	210     	22304	0.281329
2490                    	12:05:45  	170.1                  	-62.0                   	65 	38.2               	100          	74.757246	9.282797	13456       	2190.401  	67.949    	-65.1         	561.0  	37.1     	210     	22325	0.280648
2492                    	12:05:47  	169.6                  	-62.1                   	65 	38.0               	100          	74.756902	9.282863	13472       	2192.858  	67.863    	-65.2         	486.7  	37.1     	210     	22345	0.280095
2494                    	12:05:49  	169.2                  	-62.3                   	66 	37.7               	100          	74.756558	9.282930	13488       	2195.313  	67.775    	-65.3         	486.2  	37.1     	210     	22365	0.279539
2496                    	12:05:51  	168.7                  	-62.4                   	66 	37.5               	100          	74.756214	9.282997	13504       	2197.703  	67.669    	-65.3         	475.9  	37.1     	210     	22384	0.278966
2498                    	12:05:53  	168.4                  	-62.5                   	66 	37.4               	100          	74.755870	9.283063	13518       	2199.793  	67.592    	-65.4         	414.3  	37.1     	211     	22403	0.278533
2500                    	12:05:55  	168.0                  	-62.6                   	66 	37.3               	101          	74.755526	9.283130	13531       	2201.893  	67.525    	-65.5         	414.3  	37.1     	211     	22422	0.278103
2502                    	12:05:57  	167.7                  	-62.7                   	67 	37.2               	101          	74.755182	9.283196	13543       	2203.643  	67.470    	-65.6         	345.8  	37.1     	211     	22439	0.277680
2504                    	12:05:59  	167.4                  	-62.9                   	67 	37.2               	101          	74.754814	9.283253	13554       	2205.404  	67.440    	-65.7         	341.0  	37.1     	211     	22458	0.277321
2506                    	12:06:01  	167.1                  	-63.0                   	68 	37.2               	101          	74.754429	9.283304	13565       	2207.161  	67.408    	-65.7         	341.0  	37.1     	211     	22479	0.276947
2508                    	12:06:03  	166.8                  	-63.1                   	68 	37.4               	102          	74.754045	9.283354	13577       	2208.900  	67.373    	-65.7         	338.1  	37.1     	211     	22499	0.276563
2510                    	12:06:05  	166.5                  	-63.1                   	69 	37.5               	102          	74.753660	9.283405	13587       	2210.571  	67.364    	-65.8         	321.3  	37.1     	211     	22519	0.276212
2512                    	12:06:07  	166.2                  	-63.2                   	70 	37.9               	101          	74.753276	9.283455	13598       	2212.253  	67.366    	-65.8         	321.3  	37.1     	211     	22539	0.275870
2514                    	12:06:09  	165.9                  	-63.3                   	71 	38.4               	101          	74.752891	9.283505	13608       	2213.891  	67.355    	-65.8         	315.8  	37.1     	212     	22560	0.275517
2516                    	12:06:11  	165.6                  	-63.4                   	71 	39.0               	101          	74.752506	9.283556	13619       	2215.487  	67.335    	-65.8         	307.7  	37.1     	212     	22580	0.275174
2518                    	12:06:13  	165.4                  	-63.5                   	72 	39.4               	100          	74.752122	9.283606	13629       	2217.053  	67.299    	-65.8         	307.7  	37.1     	212     	22600	0.274821
2520                    	12:06:15  	165.1                  	-63.6                   	72 	39.7               	099          	74.751737	9.283656	13639       	2218.620  	67.249    	-65.9         	307.7  	37.1     	212     	22620	0.274462
2522                    	12:06:17  	164.8                  	-63.7                   	72 	40.0               	099          	74.751352	9.283707	13650       	2220.264  	67.181    	-65.9         	328.3  	37.1     	212     	22641	0.274072
2524                    	12:06:19  	164.5                  	-63.7                   	72 	40.5               	098          	74.750968	9.283757	13661       	2221.914  	67.105    	-66.0         	331.0  	37.1     	212     	22662	0.273684
2526                    	12:06:21  	164.2                  	-63.8                   	72 	41.1               	097          	74.750583	9.283808	13672       	2223.574  	67.022    	-66.1         	330.7  	37.1     	212     	22682	0.273306
2528                    	12:06:23  	163.9                  	-63.9                   	72 	41.8               	097          	74.750198	9.283858	13683       	2225.201  	66.938    	-66.2         	329.3  	37.1     	212     	22703	0.272931
2530                    	12:06:25  	163.6                  	-64.0                   	72 	42.5               	096          	74.749814	9.283908	13693       	2226.845  	66.854    	-66.3         	329.3  	37.1     	213     	22724	0.272556
2532                    	12:06:27  	163.3                  	-64.1                   	72 	42.8               	096          	74.749429	9.283959	13704       	2228.460  	66.774    	-66.4         	322.1  	37.1     	213     	22745	0.272181
2534                    	12:06:29  	163.1                  	-64.1                   	72 	43.0               	096          	74.749042	9.284010	13714       	2229.975  	66.703    	-66.4         	303.2  	37.1     	213     	22766	0.271847
2536                    	12:06:31  	162.8                  	-64.2                   	72 	43.3               	096          	74.748630	9.284079	13724       	2231.482  	66.625    	-66.5         	303.2  	37.0     	213     	22787	0.271509
2538                    	12:06:33  	162.5                  	-64.3                   	72 	43.6               	096          	74.748218	9.284148	13734       	2232.989  	66.546    	-66.6         	302.5  	37.0     	213     	22807	0.271191
2540                    	12:06:35  	162.3                  	-64.4                   	72 	44.1               	096          	74.747806	9.284216	13744       	2234.477  	66.464    	-66.7         	302.1  	37.0     	213     	22828	0.270867
2542                    	12:06:37  	162.0                  	-64.5                   	71 	44.4               	096          	74.747394	9.284285	13754       	2235.976  	66.377    	-66.9         	302.1  	37.0     	213     	22849	0.270541
2544                    	12:06:39  	161.7                  	-64.6                   	71 	44.7               	097          	74.746982	9.284353	13764       	2237.482  	66.297    	-67.0         	303.0  	37.0     	213     	22870	0.270216
2546                    	12:06:41  	161.5                  	-64.7                   	71 	44.7               	097          	74.746570	9.284422	13774       	2238.986  	66.216    	-67.1         	303.1  	37.0     	214     	22891	0.269878
2548                    	12:06:43  	161.2                  	-64.8                   	71 	44.9               	097          	74.746157	9.284490	13785       	2240.537  	66.134    	-67.2         	311.7  	37.0     	214     	22912	0.269535
2550                    	12:06:45  	160.9                  	-64.9                   	71 	44.9               	098          	74.745745	9.284559	13795       	2242.167  	66.052    	-67.3         	326.2  	37.0     	214     	22934	0.269194
2552                    	12:06:47  	160.6                  	-65.0                   	71 	44.9               	098          	74.745333	9.284628	13806       	2243.781  	65.971    	-67.4         	326.2  	37.0     	214     	22955	0.268824
2554                    	12:06:49  	160.3                  	-65.1                   	71 	45.0               	099          	74.744921	9.284696	13817       	2245.429  	65.893    	-67.4         	328.4  	37.0     	214     	22977	0.268454
2556                    	12:06:51  	160.0                  	-65.1                   	71 	45.0               	099          	74.744509	9.284765	13828       	2247.154  	65.827    	-67.5         	342.0  	37.0     	214     	22999	0.268082
2558                    	12:06:53  	159.7                  	-65.2                   	71 	45.0               	100          	74.744097	9.284833	13840       	2248.873  	65.757    	-67.6         	342.0  	37.0     	214     	23022	0.267703
2560                    	12:06:55  	159.4                  	-65.3                   	71 	45.0               	100          	74.743685	9.284902	13851       	2250.570  	65.664    	-67.7         	341.5  	37.0     	214     	23044	0.267320
2562                    	12:06:57  	159.2                  	-65.4                   	71 	44.9               	100          	74.743272	9.284971	13862       	2252.247  	65.567    	-67.8         	341.1  	37.0     	215     	23066	0.266934
2564                    	12:06:59  	158.9                  	-65.5                   	71 	44.8               	101          	74.742860	9.285039	13874       	2253.946  	65.476    	-67.9         	341.1  	36.9     	215     	23089	0.266562
2566                    	12:07:01  	158.6                  	-65.6                   	71 	44.6               	101          	74.742446	9.285120	13885       	2255.623  	65.395    	-68.0         	335.3  	36.9     	215     	23110	0.266193
2568                    	12:07:03  	158.3                  	-65.7                   	71 	44.5               	101          	74.742032	9.285207	13896       	2257.302  	65.331    	-68.1         	332.4  	36.9     	215     	23132	0.265828
2570                    	12:07:05  	158.0                  	-65.8                   	71 	44.4               	102          	74.741617	9.285294	13907       	2258.976  	65.278    	-68.2         	332.4  	36.9     	215     	23153	0.265491
2572                    	12:07:07  	157.7                  	-65.9                   	71 	44.3               	102          	74.741202	9.285382	13917       	2260.598  	65.236    	-68.2         	316.5  	36.9     	215     	23174	0.265147
2574                    	12:07:09  	157.4                  	-66.0                   	72 	44.1               	102          	74.740787	9.285469	13928       	2262.233  	65.222    	-68.3         	315.6  	36.9     	215     	23195	0.264805
2576                    	12:07:11  	157.2                  	-66.1                   	73 	44.1               	102          	74.740372	9.285556	13938       	2263.876  	65.216    	-68.3         	315.6  	36.9     	216     	23216	0.264495
2578                    	12:07:13  	156.9                  	-66.2                   	73 	44.3               	102          	74.739958	9.285644	13948       	2265.373  	65.191    	-68.3         	289.4  	36.9     	216     	23237	0.264182
2580                    	12:07:15  	156.7                  	-66.3                   	73 	44.3               	102          	74.739543	9.285731	13957       	2266.795  	65.105    	-68.4         	287.1  	36.9     	216     	23258	0.263866
2582                    	12:07:17  	156.4                  	-66.3                   	73 	44.3               	102          	74.739128	9.285818	13967       	2268.214  	65.017    	-68.5         	288.0  	36.9     	216     	23279	0.263542
2584                    	12:07:19  	156.2                  	-66.4                   	72 	44.5               	102          	74.738713	9.285905	13976       	2269.632  	64.913    	-68.7         	293.3  	36.9     	216     	23300	0.263220
2586                    	12:07:21  	155.9                  	-66.5                   	72 	44.6               	102          	74.738298	9.285993	13986       	2271.056  	64.798    	-68.8         	293.3  	36.9     	216     	23321	0.262899
2588                    	12:07:23  	155.7                  	-66.6                   	71 	44.7               	102          	74.737884	9.286080	13996       	2272.467  	64.670    	-68.9         	293.3  	36.9     	216     	23342	0.262576
2590                    	12:07:25  	155.4                  	-66.6                   	70 	44.9               	102          	74.737469	9.286167	14006       	2273.895  	64.560    	-69.0         	293.3  	36.8     	216     	23363	0.262257
2592                    	12:07:27  	155.2                  	-66.7                   	70 	45.1               	102          	74.737054	9.286255	14015       	2275.344  	64.470    	-69.2         	295.6  	36.8     	217     	23385	0.261937
2594                    	12:07:29  	154.9                  	-66.8                   	70 	45.5               	102          	74.736639	9.286342	14026       	2276.925  	64.402    	-69.2         	314.6  	36.8     	217     	23407	0.261596
2596                    	12:07:31  	154.7                  	-66.9                   	70 	45.8               	102          	74.736224	9.286429	14036       	2278.518  	64.347    	-69.3         	314.6  	36.8     	217     	23429	0.261249
2598                    	12:07:33  	154.4                  	-67.0                   	71 	46.1               	102          	74.735803	9.286517	14046       	2280.096  	64.292    	-69.4         	311.5  	36.8     	217     	23451	0.260900
2600                    	12:07:35  	154.1                  	-67.0                   	71 	46.4               	102          	74.735362	9.286604	14056       	2281.594  	64.236    	-69.4         	297.3  	36.8     	217     	23474	0.260576
2602                    	12:07:37  	153.9                  	-67.1                   	71 	46.6               	102          	74.734921	9.286691	14066       	2283.078  	64.165    	-69.5         	297.3  	36.8     	217     	23497	0.260253
2604                    	12:07:39  	153.6                  	-67.2                   	70 	46.9               	102          	74.734480	9.286779	14076       	2284.547  	64.080    	-69.6         	297.1  	36.8     	217     	23521	0.259937
2606                    	12:07:41  	153.4                  	-67.3                   	70 	47.2               	102          	74.734039	9.286866	14086       	2286.010  	63.989    	-69.7         	296.2  	36.8     	218     	23544	0.259605
2608                    	12:07:43  	153.1                  	-67.4                   	70 	47.4               	102          	74.733598	9.286954	14096       	2287.474  	63.915    	-69.8         	296.2  	36.7     	218     	23568	0.259280
2610                    	12:07:45  	152.9                  	-67.4                   	70 	47.7               	102          	74.733157	9.287041	14105       	2288.979  	63.850    	-69.9         	298.6  	36.7     	218     	23591	0.258960
2612                    	12:07:47  	152.6                  	-67.5                   	70 	47.8               	101          	74.732716	9.287128	14116       	2290.554  	63.792    	-69.9         	311.2  	36.7     	218     	23615	0.258617
2614                    	12:07:49  	152.4                  	-67.6                   	71 	47.8               	101          	74.732274	9.287216	14126       	2292.139  	63.759    	-70.0         	311.2  	36.7     	218     	23639	0.258280
2616                    	12:07:51  	152.1                  	-67.7                   	71 	47.8               	101          	74.731833	9.287303	14136       	2293.735  	63.739    	-70.0         	306.7  	36.7     	218     	23663	0.257946
2618                    	12:07:53  	151.9                  	-67.8                   	72 	48.0               	101          	74.731392	9.287391	14146       	2295.299  	63.732    	-70.0         	300.4  	36.7     	218     	23687	0.257624
2620                    	12:07:55  	151.6                  	-67.9                   	72 	48.1               	101          	74.730951	9.287478	14156       	2296.848  	63.711    	-70.0         	300.4  	36.7     	218     	23711	0.257299
2622                    	12:07:57  	151.4                  	-67.9                   	73 	48.2               	101          	74.730510	9.287565	14166       	2298.355  	63.664    	-70.1         	295.9  	36.7     	219     	23735	0.256978
2624                    	12:07:59  	151.1                  	-68.0                   	73 	48.4               	101          	74.730069	9.287653	14176       	2299.813  	63.599    	-70.2         	293.3  	36.6     	219     	23759	0.256660
2626                    	12:08:01  	150.9                  	-68.1                   	73 	48.5               	101          	74.729618	9.287759	14186       	2301.313  	63.529    	-70.3         	299.6  	36.6     	219     	23783	0.256340
2628                    	12:08:03  	150.6                  	-68.2                   	72 	48.6               	101          	74.729164	9.287872	14196       	2302.855  	63.454    	-70.4         	307.7  	36.6     	219     	23806	0.256018
2630                    	12:08:05  	150.3                  	-68.3                   	72 	48.8               	101          	74.728710	9.287984	14206       	2304.363  	63.361    	-70.5         	307.7  	36.6     	219     	23830	0.255673
2632                    	12:08:07  	150.1                  	-68.3                   	72 	48.9               	101          	74.728255	9.288096	14216       	2305.901  	63.266    	-70.6         	311.6  	36.6     	219     	23854	0.255326
2634                    	12:08:09  	149.8                  	-68.4                   	72 	49.1               	101          	74.727801	9.288209	14227       	2307.555  	63.177    	-70.7         	333.8  	36.6     	219     	23878	0.254977
2636                    	12:08:11  	149.5                  	-68.5                   	72 	49.2               	101          	74.727347	9.288321	14238       	2309.230  	63.094    	-70.7         	333.8  	36.6     	220     	23903	0.254608
2638                    	12:08:13  	149.3                  	-68.6                   	72 	49.3               	101          	74.726893	9.288433	14249       	2310.902  	63.023    	-70.8         	334.2  	36.6     	220     	23927	0.254243
2640                    	12:08:15  	149.0                  	-68.7                   	72 	49.3               	102          	74.726438	9.288546	14261       	2312.599  	62.962    	-70.9         	336.5  	36.6     	220     	23952	0.253886
2642                    	12:08:17  	148.7                  	-68.8                   	72 	49.3               	102          	74.725984	9.288658	14272       	2314.305  	62.909    	-71.0         	336.5  	36.5     	220     	23977	0.253552
2644                    	12:08:19  	148.5                  	-68.9                   	72 	49.5               	102          	74.725530	9.288770	14282       	2315.954  	62.863    	-71.0         	323.7  	36.5     	220     	24001	0.253219
2646                    	12:08:21  	148.2                  	-69.0                   	73 	49.8               	103          	74.725076	9.288883	14292       	2317.517  	62.824    	-71.1         	305.5  	36.5     	220     	24026	0.252888
2648                    	12:08:23  	147.9                  	-69.1                   	73 	50.0               	103          	74.724621	9.288995	14303       	2319.082  	62.788    	-71.2         	305.5  	36.5     	220     	24050	0.252573
2650                    	12:08:25  	147.7                  	-69.2                   	73 	50.2               	104          	74.724167	9.289107	14313       	2320.662  	62.750    	-71.2         	309.7  	36.5     	221     	24075	0.252262
2652                    	12:08:27  	147.4                  	-69.3                   	74 	50.4               	104          	74.723713	9.289220	14323       	2322.258  	62.714    	-71.3         	312.1  	36.5     	221     	24099	0.251969
2654                    	12:08:29  	147.2                  	-69.4                   	74 	50.5               	105          	74.723259	9.289332	14334       	2323.829  	62.652    	-71.4         	312.1  	36.5     	221     	24124	0.251649
2656                    	12:08:31  	146.9                  	-69.5                   	73 	50.8               	105          	74.722796	9.289472	14344       	2325.405  	62.564    	-71.5         	316.9  	36.5     	221     	24148	0.251324
2658                    	12:08:33  	146.7                  	-69.6                   	73 	50.9               	106          	74.722330	9.289626	14355       	2326.973  	62.468    	-71.7         	317.3  	36.4     	221     	24171	0.251002
2660                    	12:08:35  	146.4                  	-69.7                   	73 	51.2               	107          	74.721864	9.289781	14365       	2328.539  	62.369    	-71.8         	317.7  	36.4     	221     	24194	0.250673
2662                    	12:08:37  	146.1                  	-69.8                   	72 	51.4               	107          	74.721398	9.289935	14376       	2330.109  	62.275    	-71.9         	319.9  	36.4     	221     	24217	0.250347
2664                    	12:08:39  	145.9                  	-69.9                   	72 	51.4               	107          	74.720931	9.290089	14386       	2331.704  	62.191    	-72.0         	319.9  	36.4     	222     	24240	0.250024
2666                    	12:08:41  	145.6                  	-70.0                   	72 	51.4               	107          	74.720465	9.290244	14397       	2333.287  	62.110    	-72.1         	319.8  	36.4     	222     	24264	0.249704
2668                    	12:08:43  	145.4                  	-70.1                   	72 	51.6               	107          	74.719999	9.290398	14407       	2334.892  	62.034    	-72.2         	319.6  	36.4     	222     	24287	0.249383
2670                    	12:08:45  	145.1                  	-70.2                   	72 	51.7               	108          	74.719533	9.290553	14418       	2336.499  	61.977    	-72.3         	319.6  	36.4     	222     	24311	0.249063
2672                    	12:08:47  	144.8                  	-70.3                   	72 	51.9               	108          	74.719066	9.290707	14429       	2338.152  	61.935    	-72.4         	323.9  	36.4     	222     	24335	0.248730
2674                    	12:08:49  	144.6                  	-70.4                   	73 	52.1               	108          	74.718600	9.290861	14440       	2339.858  	61.898    	-72.5         	330.3  	36.4     	222     	24359	0.248396
2676                    	12:08:51  	144.3                  	-70.5                   	73 	52.3               	108          	74.718134	9.291016	14451       	2341.542  	61.855    	-72.6         	330.3  	36.4     	222     	24383	0.248066
2678                    	12:08:53  	144.0                  	-70.6                   	73 	52.4               	108          	74.717668	9.291170	14461       	2343.198  	61.800    	-72.6         	327.4  	36.4     	223     	24407	0.247736
2680                    	12:08:55  	143.8                  	-70.7                   	73 	52.5               	108          	74.717201	9.291325	14472       	2344.831  	61.737    	-72.7         	325.8  	36.3     	223     	24432	0.247405
2682                    	12:08:57  	143.5                  	-70.8                   	73 	52.8               	108          	74.716735	9.291479	14483       	2346.465  	61.660    	-72.8         	325.8  	36.3     	223     	24456	0.247077
2684                    	12:08:59  	143.3                  	-70.9                   	73 	53.0               	109          	74.716269	9.291633	14493       	2348.041  	61.572    	-73.0         	319.3  	36.3     	223     	24480	0.246755
2686                    	12:09:01  	143.0                  	-70.9                   	72 	53.3               	109          	74.715803	9.291818	14504       	2349.630  	61.480    	-73.1         	318.7  	36.3     	223     	24503	0.246429
2688                    	12:09:03  	142.8                  	-71.0                   	72 	53.4               	109          	74.715337	9.292019	14515       	2351.208  	61.394    	-73.2         	319.5  	36.3     	223     	24524	0.246103
2690                    	12:09:05  	142.5                  	-71.1                   	72 	53.5               	109          	74.714870	9.292220	14525       	2352.816  	61.307    	-73.3         	324.7  	36.3     	223     	24546	0.245758
2692                    	12:09:07  	142.2                  	-71.2                   	72 	53.6               	110          	74.714404	9.292420	14536       	2354.426  	61.205    	-73.4         	324.7  	36.3     	224     	24568	0.245403
2694                    	12:09:09  	142.0                  	-71.3                   	71 	53.7               	110          	74.713938	9.292621	14547       	2356.006  	61.090    	-73.5         	323.8  	36.3     	224     	24590	0.245029
2696                    	12:09:11  	141.7                  	-71.3                   	71 	53.9               	110          	74.713472	9.292822	14557       	2357.567  	60.987    	-73.5         	319.0  	36.3     	224     	24612	0.244642
2698                    	12:09:13  	141.5                  	-71.3                   	71 	54.2               	111          	74.713006	9.293023	14568       	2359.141  	60.896    	-73.6         	319.0  	36.3     	224     	24634	0.244236
2700                    	12:09:15  	141.2                  	-71.3                   	71 	54.4               	111          	74.712540	9.293223	14578       	2360.639  	60.793    	-73.6         	306.8  	36.3     	224     	24656	0.243828
2702                    	12:09:17  	141.0                  	-71.4                   	70 	54.6               	111          	74.712074	9.293424	14588       	2362.036  	60.667    	-73.6         	288.7  	36.3     	224     	24678	0.243463
2704                    	12:09:19  	140.8                  	-71.4                   	70 	54.8               	111          	74.711608	9.293625	14597       	2363.389  	60.513    	-73.7         	288.7  	36.2     	224     	24699	0.243090
2706                    	12:09:21  	140.6                  	-71.4                   	69 	54.9               	112          	74.711142	9.293826	14607       	2364.728  	60.361    	-73.8         	283.9  	36.2     	225     	24721	0.242712
2708                    	12:09:23  	140.3                  	-71.4                   	68 	55.0               	112          	74.710676	9.294026	14616       	2366.037  	60.209    	-73.9         	281.1  	36.2     	225     	24743	0.242295
2710                    	12:09:25  	140.1                  	-71.4                   	68 	55.0               	113          	74.710210	9.294227	14625       	2367.361  	60.057    	-73.9         	281.1  	36.2     	225     	24765	0.241872
2712                    	12:09:27  	139.8                  	-71.4                   	67 	55.0               	114          	74.709744	9.294428	14637       	2369.137  	59.902    	-74.0         	369.6  	36.2     	225     	24789	0.241442
2714                    	12:09:29  	139.5                  	-71.4                   	66 	55.0               	114          	74.709278	9.294629	14650       	2370.931  	59.718    	-74.0         	378.4  	36.2     	225     	24813	0.240858
2716                    	12:09:31  	139.2                  	-71.3                   	66 	54.9               	115          	74.708880	9.294832	14663       	2372.840  	59.555    	-74.1         	394.2  	36.2     	225     	24833	0.240271
2718                    	12:09:33  	138.8                  	-71.3                   	66 	54.8               	115          	74.708520	9.295038	14679       	2375.284  	59.408    	-74.1         	496.2  	36.2     	226     	24853	0.239679
2720                    	12:09:35  	138.5                  	-71.3                   	66 	54.3               	116          	74.708160	9.295243	14696       	2377.735  	59.253    	-74.1         	496.2  	36.2     	226     	24873	0.239030
2722                    	12:09:37  	138.1                  	-71.3                   	66 	53.4               	117          	74.707801	9.295448	14712       	2380.122  	59.097    	-74.0         	486.5  	36.2     	226     	24892	0.238376
2724                    	12:09:39  	137.7                  	-71.3                   	66 	52.4               	118          	74.707441	9.295653	14726       	2382.212  	58.941    	-74.0         	429.4  	36.3     	226     	24911	0.237715
2726                    	12:09:41  	137.4                  	-71.2                   	66 	51.5               	119          	74.707081	9.295858	14740       	2384.338  	58.823    	-74.0         	429.4  	36.3     	226     	24929	0.237181
2728                    	12:09:43  	137.2                  	-71.2                   	66 	50.6               	120          	74.706721	9.296064	14753       	2386.221  	58.711    	-73.9         	382.0  	36.3     	226     	24947	0.236645
2730                    	12:09:45  	136.9                  	-71.2                   	66 	49.8               	120          	74.706361	9.296269	14763       	2387.743  	58.601    	-73.9         	309.9  	36.3     	226     	24964	0.236111
2732                    	12:09:47  	136.6                  	-71.1                   	66 	49.0               	121          	74.706001	9.296474	14774       	2389.260  	58.500    	-73.9         	309.9  	36.3     	226     	24980	0.235638
2734                    	12:09:49  	136.4                  	-71.1                   	66 	47.5               	121          	74.705642	9.296679	14785       	2390.917  	58.400    	-73.8         	334.8  	36.3     	227     	24997	0.235161
